spot_id,name,lat,lon,url,duration,duration_text
5842041f4e65fad6a7708b5f,Nun's Beach,39.039903,-74.76417,https://www.surfline.com/surf-report/nun-s-beach/5842041f4e65fad6a7708b5f,2.9,3h
5842041f4e65fad6a7708b61,2nd St. to 10th St.,38.99931,-74.78814,https://www.surfline.com/surf-report/2nd-st-to-10th-st-/5842041f4e65fad6a7708b61,2.96,3h
5842041f4e65fad6a7708b60,Rambler Road,38.96768,-74.82565,https://www.surfline.com/surf-report/rambler-road/5842041f4e65fad6a7708b60,2.97,3h
5b0335c7e967b4001b33028f,📸Diamond Beach,38.954841073776066,-74.84735863570711,https://www.surfline.com/surf-report/diamond-beach/5b0335c7e967b4001b33028f,3.02,3h
5842041f4e65fad6a7708b63,The Rocks,38.942988,-74.862452,https://www.surfline.com/surf-report/the-rocks/5842041f4e65fad6a7708b63,3.01,3h
5842041f4e65fad6a7708b65,Poverty Beach,38.942757,-74.880791,https://www.surfline.com/surf-report/poverty-beach/5842041f4e65fad6a7708b65,3.03,3h
5842041f4e65fad6a7708b64,Queen Street,38.93036,-74.912566,https://www.surfline.com/surf-report/queen-street/5842041f4e65fad6a7708b64,2.97,3h
5842041f4e65fad6a7708b62,Stockton Avenue,38.929886,-74.917182,https://www.surfline.com/surf-report/stockton-avenue/5842041f4e65fad6a7708b62,2.99,3h
5842041f4e65fad6a7708b67,Grant Street Beach,38.92870117926206,-74.9211573600769,https://www.surfline.com/surf-report/grant-street-beach/5842041f4e65fad6a7708b67,3.0,3h
5842041f4e65fad6a7708b66,Broadway Beach,38.929441,-74.931286,https://www.surfline.com/surf-report/broadway-beach/5842041f4e65fad6a7708b66,3.01,3h
5842041f4e65fad6a7708b68,📸The Cove,38.92893487435828,-74.93582367897035,https://www.surfline.com/surf-report/the-cove/5842041f4e65fad6a7708b68,3.02,3h
5842041f4e65fad6a77089fb,Breezy Point,40.54698301868125,-73.92680340338228,https://www.surfline.com/surf-report/breezy-point/5842041f4e65fad6a77089fb,1.0,1h
5842041f4e65fad6a7708852,📸90th St. Rockaways,40.58342841721757,-73.81182253360748,https://www.surfline.com/surf-report/90th-st-rockaways/5842041f4e65fad6a7708852,0.83,1h
5842041f4e65fad6a77089f8,84th Street,40.584560995815075,-73.80730032920837,https://www.surfline.com/surf-report/84th-street/5842041f4e65fad6a77089f8,0.84,1h
584204214e65fad6a7709d0a,📸77th St. Rockaways,40.58421877984349,-73.80341649055481,https://www.surfline.com/surf-report/77th-st-rockaways/584204214e65fad6a7709d0a,0.85,1h
5842041f4e65fad6a77089fd,30th - 39th Streets,40.59127700000001,-73.770792,https://www.surfline.com/surf-report/30th-39th-streets/5842041f4e65fad6a77089fd,0.85,1h
584204214e65fad6a7709d21,"📸West End, Long Beach",40.582435,-73.694486,https://www.surfline.com/surf-report/west-end-long-beach/584204214e65fad6a7709d21,0.9,1h
5842041f4e65fad6a77089f5,Laurelton Blvd.,40.58270702399518,-73.67251552079799,https://www.surfline.com/surf-report/laurelton-blvd-/5842041f4e65fad6a77089f5,0.96,1h
5842041f4e65fad6a7708850,📸Lincoln Blvd.,40.582703230722,-73.65247249603,https://www.surfline.com/surf-report/lincoln-blvd-/5842041f4e65fad6a7708850,1.05,1h
58dd748982d034001252e3dc,📸Pacific Blvd. ,40.58281730569218,-73.6407995223999,https://www.surfline.com/surf-report/pacific-blvd-/58dd748982d034001252e3dc,1.06,1h
5842041f4e65fad6a77089e2,📸Lido Beach,40.58501728105349,-73.60011577606201,https://www.surfline.com/surf-report/lido-beach/5842041f4e65fad6a77089e2,0.96,1h
5842041f4e65fad6a77089ee,"West End, Jones Beach",40.57633275206492,-73.56895305108567,https://www.surfline.com/surf-report/west-end-jones-beach/5842041f4e65fad6a77089ee,0.93,1h
5842041f4e65fad6a77089e4,Gilgo Beach,40.61695351251805,-73.39376084188756,https://www.surfline.com/surf-report/gilgo-beach/5842041f4e65fad6a77089e4,0.95,1h
5842041f4e65fad6a77089e5,Robert Moses,40.625300819280355,-73.23827115183205,https://www.surfline.com/surf-report/robert-moses/5842041f4e65fad6a77089e5,1.17,1h
5b2bd450dccc83001b2945d1,📸Fair Harbor,40.63650785479496,-73.18304973863633,https://www.surfline.com/surf-report/fair-harbor/5b2bd450dccc83001b2945d1,1.47,1h
5842041f4e65fad6a77089e6,Fire Island,40.64313317632791,-73.15726520255603,https://www.surfline.com/surf-report/fire-island/5842041f4e65fad6a77089e6,1.71,2h
5842041f4e65fad6a77089e8,Cupsogue,40.76653118828782,-72.74579619372712,https://www.surfline.com/surf-report/cupsogue/5842041f4e65fad6a77089e8,1.9,2h
584204214e65fad6a7709d07,📸Dune Rd. West,40.776524,-72.707904,https://www.surfline.com/surf-report/dune-rd-west/584204214e65fad6a7709d07,1.77,2h
5842041f4e65fad6a77089f7,K Road,40.833729436457475,-72.50426173210144,https://www.surfline.com/surf-report/k-road/5842041f4e65fad6a77089f7,1.75,2h
5842041f4e65fad6a77089f3,The Bowl,40.84077769766296,-72.47989493724766,https://www.surfline.com/surf-report/the-bowl/5842041f4e65fad6a77089f3,1.77,2h
584204204e65fad6a770945d,Coopers Beach,40.862803,-72.403986,https://www.surfline.com/surf-report/coopers-beach/584204204e65fad6a770945d,1.83,2h
5842041f4e65fad6a77089ea,Flys,40.887088,-72.33855799999998,https://www.surfline.com/surf-report/flys/5842041f4e65fad6a77089ea,1.86,2h
584204204e65fad6a7709682,East Hampton Beach,40.940408687033745,-72.19686985015869,https://www.surfline.com/surf-report/east-hampton-beach/584204204e65fad6a7709682,2.14,2h
5842041f4e65fad6a77089f4,Main Beach,40.94235535243154,-72.1928572654724,https://www.surfline.com/surf-report/main-beach/5842041f4e65fad6a77089f4,2.14,2h
59e4fcf7149cf2001b850f34,📸Hither Hills State Park,41.00764478389439,-72.00915813446045,https://www.surfline.com/surf-report/hither-hills-state-park/59e4fcf7149cf2001b850f34,2.4,2h
5842041f4e65fad6a770884f,📸Park Line,41.01126207337486,-71.99965238571167,https://www.surfline.com/surf-report/park-line/5842041f4e65fad6a770884f,2.39,2h
5842041f4e65fad6a77089f6,📸Terrace,41.034412,-71.934788,https://www.surfline.com/surf-report/terrace/5842041f4e65fad6a77089f6,2.51,3h
5842041f4e65fad6a77089f1,Poles,41.038286691230795,-71.91991567611693,https://www.surfline.com/surf-report/poles/5842041f4e65fad6a77089f1,2.56,3h
5842041f4e65fad6a77089ec,Ditch Plains,41.03950540272911,-71.91419720649718,https://www.surfline.com/surf-report/ditch-plains/5842041f4e65fad6a77089ec,2.54,3h
5842041f4e65fad6a77089eb,Trailer Park,41.0389266436591,-71.91068529316958,https://www.surfline.com/surf-report/trailer-park/5842041f4e65fad6a77089eb,2.56,3h
5842041f4e65fad6a7708ddc,Misquamicut State Beach,41.322274637157534,-71.8034188878105,https://www.surfline.com/surf-report/misquamicut-state-beach/5842041f4e65fad6a7708ddc,2.67,3h
5842041f4e65fad6a7708e40,📸Matunuck,41.373347,-71.538763,https://www.surfline.com/surf-report/matunuck/5842041f4e65fad6a7708e40,2.91,3h
589a447b904aae00147f95e0,Point Judith North,41.374592978501475,-71.48096465854906,https://www.surfline.com/surf-report/point-judith-north/589a447b904aae00147f95e0,3.07,3h
